ref_date,ticker,country,cumret_adjusted_prices
2017-10-09,SKG.L,UK,1.3707090582580326
2017-10-10,SKG.L,UK,1.3511276036696063
2017-10-11,SKG.L,UK,1.311371114441092
2017-10-12,SKG.L,UK,1.3232387394715708
2017-10-13,SKG.L,UK,1.2935697675631004
2017-10-16,SKG.L,UK,1.2846690484186523
2017-10-17,SKG.L,UK,1.2757684206851088
2017-10-18,SKG.L,UK,1.282888669448217
2017-10-19,SKG.L,UK,1.3291726426545365
2017-10-20,SKG.L,UK,1.3410401770172888
2017-10-23,SKG.L,UK,1.3291726426545365
2017-10-24,SKG.L,UK,1.3368865628802105
2017-10-25,SKG.L,UK,1.339260069306854
2017-10-26,SKG.L,UK,1.3481606071158494
2017-10-27,SKG.L,UK,1.330359350905584
2017-10-30,SKG.L,UK,1.3481606071158492
2017-10-31,SKG.L,UK,1.3315462404920841
2017-11-01,SKG.L,UK,1.3695223500069849
2017-11-02,SKG.L,UK,1.4128393266595474
2017-11-03,SKG.L,UK,1.4158061418778518
2017-11-06,SKG.L,UK,1.4063120240171947
2017-11-07,SKG.L,UK,1.3802035387895946
2017-11-08,SKG.L,UK,1.3962245059539726
2017-11-09,SKG.L,UK,1.3546881817613807
2017-11-10,SKG.L,UK,1.3440070829033193
2017-11-13,SKG.L,UK,1.3279856624003095
2017-11-14,SKG.L,UK,1.3315462404920841
2017-11-15,SKG.L,UK,1.3036571035476916
2017-11-16,SKG.L,UK,1.3273924442763754
2017-11-17,SKG.L,UK,1.364182118286585
2017-11-20,SKG.L,UK,1.359435195357846
2017-11-21,SKG.L,UK,1.362401919908424
2017-11-22,SKG.L,UK,1.3778299416952244
2017-11-23,SKG.L,UK,1.3944443989867161
2017-11-24,SKG.L,UK,1.4045317349713076
2017-11-27,SKG.L,UK,1.4122457458647077
2017-11-28,SKG.L,UK,1.4264872407359133
2017-11-29,SKG.L,UK,1.4003783021696816
2017-11-30,SKG.L,UK,1.3968177240779072
2017-12-01,SKG.L,UK,1.3653687358699067
2017-12-04,SKG.L,UK,1.3760496526493375
2017-12-05,SKG.L,UK,1.3825769552916898
2017-12-06,SKG.L,UK,1.3825769552916898
2017-12-07,SKG.L,UK,1.3980048856675862
2017-12-08,SKG.L,UK,1.409278839235499
2017-12-11,SKG.L,UK,1.3849504624615114
2017-12-12,SKG.L,UK,1.3950375264429242
2017-12-13,SKG.L,UK,1.3867305694287682
2017-12-14,SKG.L,UK,1.4122457458647075
2017-12-15,SKG.L,UK,1.4276735855728777
2017-12-18,SKG.L,UK,1.4555625404386394
2017-12-19,SKG.L,UK,1.4490354198749174
2017-12-20,SKG.L,UK,1.4389479018116953
2017-12-21,SKG.L,UK,1.4656500585018615
2017-12-22,SKG.L,UK,1.456749520692866
2017-12-27,SKG.L,UK,1.4686170550556181
2017-12-28,SKG.L,UK,1.4692103638472789
2017-12-29,SKG.L,UK,1.487605200852384
2018-01-02,SKG.L,UK,1.4656500585018615
2018-01-03,SKG.L,UK,1.460903044905396
2018-01-04,SKG.L,UK,1.4668366753420048
2018-01-05,SKG.L,UK,1.4620897524132659
2018-01-08,SKG.L,UK,1.4395413012710825
2018-01-09,SKG.L,UK,1.476330884613566
2018-01-10,SKG.L,UK,1.4703975254369581
2018-01-11,SKG.L,UK,1.4810779888777577
2018-01-12,SKG.L,UK,1.5036262586844886
2018-01-15,SKG.L,UK,1.5083735450273108
2018-01-16,SKG.L,UK,1.524988002318802
2018-01-17,SKG.L,UK,1.5309219961694942
2018-01-18,SKG.L,UK,1.5226145858167066
2018-01-19,SKG.L,UK,1.5427896211999728
2018-01-22,SKG.L,UK,1.5463496545422113
2018-01-23,SKG.L,UK,1.554657246230451
2018-01-24,SKG.L,UK,1.5178676628879673
2018-01-25,SKG.L,UK,1.507186927443989
2018-01-26,SKG.L,UK,1.500066134674523
2018-01-29,SKG.L,UK,1.5226145858167062
2018-01-30,SKG.L,UK,1.4917589056571883
2018-01-31,SKG.L,UK,1.4668366753420043
2018-02-01,SKG.L,UK,1.5024395504334402
2018-02-02,SKG.L,UK,1.5249880023188016
2018-02-05,SKG.L,UK,1.4905722888170447
2018-02-06,SKG.L,UK,1.4537827054745611
2018-02-07,SKG.L,UK,1.4502221273827867
2018-02-08,SKG.L,UK,1.4478484396206903
2018-02-09,SKG.L,UK,1.4158061418778507
2018-02-12,SKG.L,UK,1.4490354198749167
2018-02-13,SKG.L,UK,1.4703975254369575
2018-02-14,SKG.L,UK,1.4881986003117704
2018-02-15,SKG.L,UK,1.515494065050419
2018-02-16,SKG.L,UK,1.5487232523797587
2018-02-19,SKG.L,UK,1.545163218294342
2018-02-20,SKG.L,UK,1.5665246899254768
2018-02-21,SKG.L,UK,1.5522834670574501
2018-02-22,SKG.L,UK,1.540416023362424
2018-02-23,SKG.L,UK,1.4810779888777572
2018-02-26,SKG.L,UK,1.4870118013929967
2018-02-27,SKG.L,UK,1.500066134674523
2018-02-28,SKG.L,UK,1.5083735450273104
2018-03-01,SKG.L,UK,1.4739573774437442
2018-03-02,SKG.L,UK,1.44191489910863
2018-03-05,SKG.L,UK,1.5083735450273104
2018-03-06,SKG.L,UK,1.8050639887106457
2018-03-07,SKG.L,UK,1.909498835555131
2018-03-08,SKG.L,UK,1.8940711764392355
2018-03-09,SKG.L,UK,1.9106854523952743
2018-03-12,SKG.L,UK,1.8976312105246524
2018-03-13,SKG.L,UK,1.871522362626147
2018-03-14,SKG.L,UK,1.8596547375956685
2018-03-15,SKG.L,UK,1.8572813210935732
2018-03-16,SKG.L,UK,1.8738961417991475
2018-03-19,SKG.L,UK,1.8264254603417807
2018-03-20,SKG.L,UK,1.8050639887106457
2018-03-21,SKG.L,UK,1.776581725053223
2018-03-22,SKG.L,UK,1.8015035926975016
2018-03-23,SKG.L,UK,1.8145580166467543
2018-03-26,SKG.L,UK,1.7397918697075607
2018-03-27,SKG.L,UK,1.7742081279588529
2018-03-28,SKG.L,UK,1.73741809053456
2018-03-29,SKG.L,UK,1.710122807131364
2018-04-03,SKG.L,UK,1.7374180905345598
2018-04-04,SKG.L,UK,1.781328920728319
2018-04-05,SKG.L,UK,1.8086240227960624
2018-04-06,SKG.L,UK,1.814558016646754
2018-04-09,SKG.L,UK,1.787262369829475
2018-04-10,SKG.L,UK,1.7730211477046265
2018-04-11,SKG.L,UK,1.7635274831826009
2018-04-12,SKG.L,UK,1.7917314177293906
2018-04-13,SKG.L,UK,1.8087147425447883
2018-04-16,SKG.L,UK,1.8633038579243824
2018-04-17,SKG.L,UK,1.8657300735134623
2018-04-18,SKG.L,UK,1.9106143280230912
2018-04-19,SKG.L,UK,1.93366300936097
2018-04-20,SKG.L,UK,1.9021223939838026
2018-04-23,SKG.L,UK,1.8851390691684047
2018-04-24,SKG.L,UK,1.8790737126459234
2018-04-25,SKG.L,UK,1.8256977046892808
2018-04-26,SKG.L,UK,1.8523858896314653
2018-04-27,SKG.L,UK,1.8790737126459236
2018-04-30,SKG.L,UK,1.8766476783922958
2018-05-01,SKG.L,UK,1.8766476783922958
2018-05-02,SKG.L,UK,1.8790737126459236
2018-05-03,SKG.L,UK,1.832976168634713
2018-05-04,SKG.L,UK,1.8487467486980649
2018-05-08,SKG.L,UK,1.8730081747879896
2018-05-09,SKG.L,UK,1.8754345709693443
2018-05-10,SKG.L,UK,1.903335682742206
2018-05-11,SKG.L,UK,1.8875652840143071
2018-05-14,SKG.L,UK,1.8936308218722409
2018-05-15,SKG.L,UK,1.885139069168405
2018-05-16,SKG.L,UK,1.7893052028834882
2018-05-17,SKG.L,UK,1.799010063010275
2018-05-18,SKG.L,UK,1.8002226264268688
2018-05-21,SKG.L,UK,1.8196327108377044
2018-05-22,SKG.L,UK,1.8426810295046783
2018-05-23,SKG.L,UK,1.8341894573931166
2018-05-24,SKG.L,UK,1.8196327108377042
2018-05-25,SKG.L,UK,1.8851390691684047
2018-05-29,SKG.L,UK,1.8960570374613213
2018-05-30,SKG.L,UK,1.883926143080906
2018-05-31,SKG.L,UK,1.8705825039484447
2018-06-01,SKG.L,UK,1.8814999274918254
2018-06-04,SKG.L,UK,1.7468469811411311
2018-06-05,SKG.L,UK,1.7711087699019608
2018-06-06,SKG.L,UK,1.780813630771926
2018-06-07,SKG.L,UK,1.7686827363915107
2018-06-08,SKG.L,UK,1.7965840294998254
2018-06-11,SKG.L,UK,1.809927849967739
2018-06-12,SKG.L,UK,1.775961019001491
2018-06-13,SKG.L,UK,1.792944162481436
2018-06-14,SKG.L,UK,1.8511727822085142
2018-06-15,SKG.L,UK,1.8693692144468628
2018-06-18,SKG.L,UK,1.8572379573955424
2018-06-19,SKG.L,UK,1.8378289617406
2018-06-20,SKG.L,UK,1.8754345709693439
2018-06-21,SKG.L,UK,1.8438944995985338
2018-06-22,SKG.L,UK,1.8596645356555281
2018-06-25,SKG.L,UK,1.8281239195351824
2018-06-26,SKG.L,UK,1.8354027461515199
2018-06-27,SKG.L,UK,1.8426810295046778
2018-06-28,SKG.L,UK,1.8317632425472141
2018-06-29,SKG.L,UK,1.859664535655528
2018-07-02,SKG.L,UK,1.8499596747855627
2018-07-03,SKG.L,UK,1.8633038579243815
2018-07-04,SKG.L,UK,1.851172782208514
2018-07-05,SKG.L,UK,1.8681561070239112
2018-07-06,SKG.L,UK,1.8766476783922947
2018-07-09,SKG.L,UK,1.9021223939838012
2018-07-10,SKG.L,UK,1.9191055367205683
2018-07-11,SKG.L,UK,1.9191055367205683
2018-07-12,SKG.L,UK,1.89848307097177
2018-07-13,SKG.L,UK,1.908187931841735
2018-07-16,SKG.L,UK,1.9049483212168123
2018-07-17,SKG.L,UK,1.9142532883642163
2018-07-18,SKG.L,UK,1.89605703746132
2018-07-19,SKG.L,UK,1.866943180936412
2018-07-20,SKG.L,UK,1.8572379573955415
2018-07-23,SKG.L,UK,1.8499596747855618
2018-07-24,SKG.L,UK,1.8463205331089827
2018-07-25,SKG.L,UK,1.8633038579243804
2018-07-26,SKG.L,UK,1.8730081747879876
2018-07-27,SKG.L,UK,1.8657300735134603
2018-07-30,SKG.L,UK,1.89484392929519
2018-07-31,SKG.L,UK,1.8984830709717688
2018-08-01,SKG.L,UK,1.9506461528409127
2018-08-02,SKG.L,UK,1.9130401801980859
2018-08-03,SKG.L,UK,1.9494326820038783
2018-08-06,SKG.L,UK,1.9785470825351437
2018-08-07,SKG.L,UK,1.9603506502967947
2018-08-08,SKG.L,UK,1.9773337937767401
2018-08-09,SKG.L,UK,1.9943169372566851
2018-08-10,SKG.L,UK,1.9761208676892414
2018-08-13,SKG.L,UK,1.988251580734204
2018-08-14,SKG.L,UK,1.9518590789284114
2018-08-15,SKG.L,UK,1.8960570374613188
2018-08-16,SKG.L,UK,1.942154218058446
2018-08-17,SKG.L,UK,1.9348757541130135
2018-08-20,SKG.L,UK,1.953072367686815
2018-08-21,SKG.L,UK,1.9591377242092962
2018-08-22,SKG.L,UK,1.9554984019404427
2018-08-23,SKG.L,UK,1.9761208676892414
2018-08-24,SKG.L,UK,1.9833995129701263
2018-08-28,SKG.L,UK,1.9967431521025878
2018-08-29,SKG.L,UK,1.9627768658858755
2018-08-30,SKG.L,UK,1.9215319336451002
2018-08-31,SKG.L,UK,1.898483070971769
2018-09-03,SKG.L,UK,1.9591377242092964
2018-09-04,SKG.L,UK,1.9409414733064003
2018-09-05,SKG.L,UK,1.9360888615359653
2018-09-06,SKG.L,UK,1.937301968958916
2018-09-07,SKG.L,UK,1.9348757541130137
2018-09-10,SKG.L,UK,1.9094010392646852
2018-09-11,SKG.L,UK,1.9166795032101176
2018-09-12,SKG.L,UK,1.8972701448842701
2018-09-13,SKG.L,UK,1.8730081747879876
2018-09-14,SKG.L,UK,1.8548119238850915
2018-09-17,SKG.L,UK,1.89484392929519
2018-09-18,SKG.L,UK,1.9166795032101176
2018-09-19,SKG.L,UK,1.9106143280230887
2018-09-20,SKG.L,UK,1.9118272541105872
2018-09-21,SKG.L,UK,1.9130401801980859
2018-09-24,SKG.L,UK,1.8996963597301724
2018-09-25,SKG.L,UK,1.8560250313080424
2018-09-26,SKG.L,UK,1.823271851771103
2018-09-27,SKG.L,UK,1.8632777307556552
2018-09-28,SKG.L,UK,1.8583841133912518
2018-10-01,SKG.L,UK,1.8473732478378226
2018-10-02,SKG.L,UK,1.8302451340953683
2018-10-03,SKG.L,UK,1.8229047990880785
2018-10-04,SKG.L,UK,1.7042323590573294
2018-10-05,SKG.L,UK,1.7225839222889532
2018-10-08,SKG.L,UK,1.7494990894247624
2018-10-09,SKG.L,UK,1.6736468434540122
2018-10-10,SKG.L,UK,1.5782192206052075
2018-10-11,SKG.L,UK,1.5317294041626883
2018-10-12,SKG.L,UK,1.528059236287454
2018-10-15,SKG.L,UK,1.539069739169978
2018-10-16,SKG.L,UK,1.580666301662177
2018-10-17,SKG.L,UK,1.5990176835583483
2018-10-18,SKG.L,UK,1.556198034247885
2018-10-19,SKG.L,UK,1.5170484614017514
2018-10-22,SKG.L,UK,1.5402931886591475
2018-10-23,SKG.L,UK,1.5427400876374866
2018-10-24,SKG.L,UK,1.4827925059200213
2018-10-25,SKG.L,UK,1.5366230207839136
2018-10-26,SKG.L,UK,1.5439637192052864
2018-10-29,SKG.L,UK,1.564762000079797
2018-10-30,SKG.L,UK,1.5610916516122886
2018-10-31,SKG.L,UK,1.5696557987796531
2018-11-01,SKG.L,UK,1.5097076730558305
2018-11-02,SKG.L,UK,1.5708788855979174
2018-11-05,SKG.L,UK,1.5231654375875983
2018-11-06,SKG.L,UK,1.5292826857766237
2018-11-07,SKG.L,UK,1.5366230207839138
2018-11-08,SKG.L,UK,1.508484222823483
2018-11-09,SKG.L,UK,1.441195670681466
2018-11-12,SKG.L,UK,1.415503772442552
2018-11-13,SKG.L,UK,1.3702371327428453
2018-11-14,SKG.L,UK,1.4130570547996655
2018-11-15,SKG.L,UK,1.3788010985747574
2018-11-16,SKG.L,UK,1.4081631654320834
2018-11-19,SKG.L,UK,1.361672984832303
2018-11-20,SKG.L,UK,1.3286407515860992
2018-11-21,SKG.L,UK,1.4008227390138892
2018-11-22,SKG.L,UK,1.3164064365435006
2018-11-23,SKG.L,UK,1.333534459618229
2018-11-26,SKG.L,UK,1.3347577277719458
2018-11-27,SKG.L,UK,1.3408748852932448
2018-11-28,SKG.L,UK,1.3237469528862429
2018-11-29,SKG.L,UK,1.3029485806008283
2018-11-30,SKG.L,UK,1.300501862957942
2018-12-03,SKG.L,UK,1.3580029990356994
2018-12-04,SKG.L,UK,1.2894909067367866
2018-12-05,SKG.L,UK,1.2478945248368623
2018-12-06,SKG.L,UK,1.1934520132252064
2018-12-07,SKG.L,UK,1.2215908111856373
2018-12-10,SKG.L,UK,1.1830529630840882
2018-12-11,SKG.L,UK,1.21669728448896
2018-12-12,SKG.L,UK,1.2454476258585232
2018-12-13,SKG.L,UK,1.2295431429406907
2018-12-14,SKG.L,UK,1.2283197841192477
2018-12-17,SKG.L,UK,1.2246495255762873
2018-12-18,SKG.L,UK,1.2430008168047324
2018-12-19,SKG.L,UK,1.2319899519944815
2018-12-20,SKG.L,UK,1.2772567730296407
2018-12-21,SKG.L,UK,1.278480131851084
2018-12-24,SKG.L,UK,1.2760332321295669
2018-12-27,SKG.L,UK,1.2589054810580176
2018-12-28,SKG.L,UK,1.2748100546435763
2018-12-31,SKG.L,UK,1.2735865144866805
2019-01-02,SKG.L,UK,1.2956081549258123
2019-01-03,SKG.L,UK,1.2772567730296407
2019-01-04,SKG.L,UK,1.3420983347824145
2019-01-07,SKG.L,UK,1.272363064997511
2019-01-08,SKG.L,UK,1.3506623013575045
2019-01-09,SKG.L,UK,1.3849182568392346
2019-01-10,SKG.L,UK,1.3726838503857317
2019-01-11,SKG.L,UK,1.3102892782790232
2019-01-14,SKG.L,UK,1.3237469528862431
2019-01-15,SKG.L,UK,1.334757727771946
2019-01-16,SKG.L,UK,1.3176297953649438
2019-01-17,SKG.L,UK,1.328640751586099
2019-01-18,SKG.L,UK,1.3580029990356992
2019-01-21,SKG.L,UK,1.3249703117076863
2019-01-22,SKG.L,UK,1.3151829863111528
2019-01-23,SKG.L,UK,1.3066189298115147
2019-01-24,SKG.L,UK,1.2907144468936822
2019-01-25,SKG.L,UK,1.3408748852932448
2019-01-28,SKG.L,UK,1.3420983347824145
2019-01-29,SKG.L,UK,1.3812479982962744
2019-01-30,SKG.L,UK,1.4203975711424077
2019-01-31,SKG.L,UK,1.346992042814544
2019-02-01,SKG.L,UK,1.3531090190003907
2019-02-04,SKG.L,UK,1.321300143832452
2019-02-05,SKG.L,UK,1.3885884239712905
2019-02-06,SKG.L,UK,1.410610336413601
2019-02-07,SKG.L,UK,1.3274172106860251
2019-02-08,SKG.L,UK,1.3139594461542574
2019-02-11,SKG.L,UK,1.3653434247107155
2019-02-12,SKG.L,UK,1.3861416156606776
2019-02-13,SKG.L,UK,1.482792505920021
2019-02-14,SKG.L,UK,1.439972583863201
2019-02-15,SKG.L,UK,1.4314083460281102
2019-02-18,SKG.L,UK,1.4093866149212524
2019-02-19,SKG.L,UK,1.4191743029886907
2019-02-20,SKG.L,UK,1.3922589545174293
2019-02-21,SKG.L,UK,1.3690135925859495
2019-02-22,SKG.L,UK,1.3739074819535317
2019-02-25,SKG.L,UK,1.3947058534957684
2019-02-26,SKG.L,UK,1.3873650651498473
2019-02-27,SKG.L,UK,1.3457685933253747
2019-02-28,SKG.L,UK,1.3102892782790232
2019-03-01,SKG.L,UK,1.3359811772611152
2019-03-04,SKG.L,UK,1.3641200658892723
2019-03-05,SKG.L,UK,1.3751309314427012
2019-03-06,SKG.L,UK,1.387365065149847
2019-03-07,SKG.L,UK,1.321300143832452
2019-03-08,SKG.L,UK,1.291937987050578
2019-03-11,SKG.L,UK,1.328640751586099
2019-03-12,SKG.L,UK,1.324970311707686
2019-03-13,SKG.L,UK,1.3335344596182286
2019-03-14,SKG.L,UK,1.3151829863111528
2019-03-15,SKG.L,UK,1.3323108280504286
2019-03-18,SKG.L,UK,1.355556008646456
2019-03-19,SKG.L,UK,1.3995994708601718
2019-03-20,SKG.L,UK,1.419174302988691
2019-03-21,SKG.L,UK,1.3983759307032764
2019-03-22,SKG.L,UK,1.3372046267502846
2019-03-25,SKG.L,UK,1.3188532448541135
2019-03-26,SKG.L,UK,1.2845972893723832
2019-03-27,SKG.L,UK,1.2931614365397477
2019-03-28,SKG.L,UK,1.28215029898314
2019-03-29,SKG.L,UK,1.317629795364944
2019-04-01,SKG.L,UK,1.3274172106860254
2019-04-02,SKG.L,UK,1.3726838503857322
2019-04-03,SKG.L,UK,1.4093866149212528
2019-04-04,SKG.L,UK,1.4216210206315778
2019-04-05,SKG.L,UK,1.4460896507167746
2019-04-08,SKG.L,UK,1.447313282284575
2019-04-09,SKG.L,UK,1.3916469577696664
2019-04-10,SKG.L,UK,1.4179508527563438
2019-04-11,SKG.L,UK,1.4218652386113282
2019-04-12,SKG.L,UK,1.4584853572848284
2019-04-15,SKG.L,UK,1.4515401076378958
2019-04-16,SKG.L,UK,1.4641677846108743
2019-04-17,SKG.L,UK,1.4906855982068132
2019-04-18,SKG.L,UK,1.4982621679748742
2019-04-23,SKG.L,UK,1.52856835712257
2019-04-24,SKG.L,UK,1.466061745717437
2019-04-25,SKG.L,UK,1.4483833242104458
2019-04-26,SKG.L,UK,1.487528633443911
2019-04-29,SKG.L,UK,1.4805833837969782
2019-04-30,SKG.L,UK,1.4174456336061694
2019-05-01,SKG.L,UK,1.426916436483972
2019-05-02,SKG.L,UK,1.4660617457174372
2019-05-03,SKG.L,UK,1.4698500306014677
2019-05-07,SKG.L,UK,1.4458576803118501
2019-05-08,SKG.L,UK,1.4433321263378025
2019-05-09,SKG.L,UK,1.4212339184902003
2019-05-10,SKG.L,UK,1.4117632969478502
2019-05-13,SKG.L,UK,1.3675666991740147
2019-05-14,SKG.L,UK,1.3896649984325216
2019-05-15,SKG.L,UK,1.3681981107060472
2019-05-16,SKG.L,UK,1.4016613545411936
2019-05-17,SKG.L,UK,1.3745119488209476
2019-05-20,SKG.L,UK,1.3580959869639386
2019-05-21,SKG.L,UK,1.3795628746904125
2019-05-22,SKG.L,UK,1.4553283925219265
2019-05-23,SKG.L,UK,1.3921906423311174
2019-05-24,SKG.L,UK,1.4243906112499236
2019-05-28,SKG.L,UK,1.4022926754055
2019-05-29,SKG.L,UK,1.378300143037252
2019-05-30,SKG.L,UK,1.3909276386747778
2019-05-31,SKG.L,UK,1.3890336775682153
2019-06-03,SKG.L,UK,1.4022926754055
2019-06-04,SKG.L,UK,1.3947159235588082
2019-06-05,SKG.L,UK,1.3947159235588082
2019-06-06,SKG.L,UK,1.3852453926841846
2019-06-07,SKG.L,UK,1.4395441134569504
2019-06-10,SKG.L,UK,1.442069304016915
2019-06-11,SKG.L,UK,1.4704816227257744
2019-06-12,SKG.L,UK,1.438912702668096
2019-06-13,SKG.L,UK,1.5077326988494981
2019-06-14,SKG.L,UK,1.4988934880960025
2019-06-17,SKG.L,UK,1.4957366140008264
2019-06-18,SKG.L,UK,1.5279369455905376
2019-06-19,SKG.L,UK,1.5361449268906309
2019-06-20,SKG.L,UK,1.5228860197210725
2019-06-21,SKG.L,UK,1.4711126715869016
2019-06-24,SKG.L,UK,1.4685872989483062
2019-06-25,SKG.L,UK,1.5153091779498324
2019-06-26,SKG.L,UK,1.5273055348016829
2019-06-27,SKG.L,UK,1.5159405887386868
2019-06-28,SKG.L,UK,1.5039444139654672
2019-07-01,SKG.L,UK,1.5557177628428156
2019-07-02,SKG.L,UK,1.5563489922962175
2019-07-03,SKG.L,UK,1.6018084116477616
2019-07-04,SKG.L,UK,1.593600431090846
2019-07-05,SKG.L,UK,1.5658197951740196
2019-07-08,SKG.L,UK,1.5582432254059588
2019-07-09,SKG.L,UK,1.5569804030850718
2019-07-10,SKG.L,UK,1.6037024634220503
2019-07-11,SKG.L,UK,1.6049649230720322
2019-07-12,SKG.L,UK,1.6478990611958853
2019-07-15,SKG.L,UK,1.67694251869042
2019-07-16,SKG.L,UK,1.6478990611958853
2019-07-17,SKG.L,UK,1.6352713842229067
2019-07-18,SKG.L,UK,1.6163299590595763
2019-07-19,SKG.L,UK,1.6049649230720322
2019-07-22,SKG.L,UK,1.626431992133959
2019-07-23,SKG.L,UK,1.6870443696861726
2019-07-24,SKG.L,UK,1.6958835804396681
2019-07-25,SKG.L,UK,1.683256084802142
2019-07-26,SKG.L,UK,1.6617891970756677
2019-07-29,SKG.L,UK,1.6706287705000684
2019-07-30,SKG.L,UK,1.6453734165541114
2019-07-31,SKG.L,UK,1.6466360575395456
2019-08-01,SKG.L,UK,1.6264319921339587
2019-08-02,SKG.L,UK,1.5910749677845242
2019-08-05,SKG.L,UK,1.5393016189071755
2019-08-06,SKG.L,UK,1.5052075989572584
2019-08-07,SKG.L,UK,1.5001561290814358
2019-08-08,SKG.L,UK,1.5582432254059586
2019-08-09,SKG.L,UK,1.5468781894184145
2019-08-12,SKG.L,UK,1.5456155484329799
2019-08-13,SKG.L,UK,1.5645569735963105
2019-08-14,SKG.L,UK,1.532988052795454
2019-08-15,SKG.L,UK,1.4976307564428406
2019-08-16,SKG.L,UK,1.5367763376794843
2019-08-19,SKG.L,UK,1.544352726112093
2019-08-20,SKG.L,UK,1.5178349132593318
2019-08-21,SKG.L,UK,1.5582432254059586
2019-08-22,SKG.L,UK,1.540564622563515
2019-08-23,SKG.L,UK,1.5228860197210716
2019-08-27,SKG.L,UK,1.5721335433643717
2019-08-28,SKG.L,UK,1.5481411923315762
2019-08-29,SKG.L,UK,1.5771844684906589
2019-08-30,SKG.L,UK,1.6011768195234544
2019-09-02,SKG.L,UK,1.5923374274345066
2019-09-03,SKG.L,UK,1.5531919368655889
2019-09-04,SKG.L,UK,1.5696080800580503
2019-09-05,SKG.L,UK,1.5923374274345063
2019-09-06,SKG.L,UK,1.6466360575395458
2019-09-09,SKG.L,UK,1.641585131670081
2019-09-10,SKG.L,UK,1.6567382719493806
2019-09-11,SKG.L,UK,1.6731542338063898
2019-09-12,SKG.L,UK,1.665577481959698
2019-09-13,SKG.L,UK,1.678204977597224
2019-09-16,SKG.L,UK,1.6453734165541112
2019-09-17,SKG.L,UK,1.5961257123185366
2019-09-18,SKG.L,UK,1.5822353943601235
2019-09-19,SKG.L,UK,1.567082436159454
2019-09-20,SKG.L,UK,1.5519292958801538
2019-09-23,SKG.L,UK,1.5153091779498318
2019-09-24,SKG.L,UK,1.4988934880960014
2019-09-25,SKG.L,UK,1.4862662644616542
2019-09-26,SKG.L,UK,1.513037912761752
2019-09-27,SKG.L,UK,1.5667103023678683
2019-09-30,SKG.L,UK,1.555208823343152
2019-10-01,SKG.L,UK,1.5615984128569862
2019-10-02,SKG.L,UK,1.5219832656955747
2019-10-03,SKG.L,UK,1.4887576166370935
2019-10-04,SKG.L,UK,1.5360402361371008
2019-10-07,SKG.L,UK,1.548819596500222
2019-10-08,SKG.L,UK,1.5615984128569862
2019-10-09,SKG.L,UK,1.5564867054247349
2019-10-10,SKG.L,UK,1.5743774112923805
2019-10-11,SKG.L,UK,1.6165485946201372
2019-10-14,SKG.L,UK,1.5897119910691329
2019-10-15,SKG.L,UK,1.6382724012398193
2019-10-16,SKG.L,UK,1.6191038132905904
2019-10-17,SKG.L,UK,1.5615984128569862
2019-10-18,SKG.L,UK,1.5769331747123692
2019-10-21,SKG.L,UK,1.6024911700968023
2019-10-22,SKG.L,UK,1.597379825335456
2019-10-23,SKG.L,UK,1.6037692335138378
2019-10-24,SKG.L,UK,1.6306051109798543
2019-10-25,SKG.L,UK,1.6497736989290832
2019-10-28,SKG.L,UK,1.6612748152828947
2019-10-29,SKG.L,UK,1.6242155214660199
2019-10-30,SKG.L,UK,1.658719051862906
2019-10-31,SKG.L,UK,1.6433841086720706
2019-11-01,SKG.L,UK,1.6842772293259696
2019-11-04,SKG.L,UK,1.7622290983040294
2019-11-05,SKG.L,UK,1.7341153394996083
2019-11-06,SKG.L,UK,1.7213365223996662
2019-11-07,SKG.L,UK,1.763506980385613
2019-11-08,SKG.L,UK,1.714946751550379
2019-11-11,SKG.L,UK,1.7098352247104023
2019-11-12,SKG.L,UK,1.7328374574180248
2019-11-13,SKG.L,UK,1.7353932208380132
2019-11-14,SKG.L,UK,1.7379491655934542
2019-11-15,SKG.L,UK,1.7456164558534193
2019-11-18,SKG.L,UK,1.7430605110979784
2019-11-19,SKG.L,UK,1.7226142231457968
2019-11-20,SKG.L,UK,1.7162246336319622
2019-11-21,SKG.L,UK,1.695777982265697
2019-11-22,SKG.L,UK,1.7392270476750373
2019-11-25,SKG.L,UK,1.7673406251440062
2019-11-26,SKG.L,UK,1.7635069803856127
2019-11-27,SKG.L,UK,1.7724523333194357
2019-11-28,SKG.L,UK,1.755839508790195
2019-11-29,SKG.L,UK,1.7443387551072889
2019-12-02,SKG.L,UK,1.7379491655934545
2019-12-03,SKG.L,UK,1.7123908067949383
2019-12-04,SKG.L,UK,1.7251699865657852
2019-12-05,SKG.L,UK,1.6651084600412878
2019-12-06,SKG.L,UK,1.697056227018186
2019-12-09,SKG.L,UK,1.702167935193615
2019-12-10,SKG.L,UK,1.7047231538640677
2019-12-11,SKG.L,UK,1.7277259313212256
2019-12-12,SKG.L,UK,1.7494502819472655
2019-12-13,SKG.L,UK,1.7635069803856127
2019-12-16,SKG.L,UK,1.8171789166530974
2019-12-17,SKG.L,UK,1.824846569583967
2019-12-18,SKG.L,UK,1.841459394113208
2019-12-19,SKG.L,UK,1.854238210469972
2019-12-20,SKG.L,UK,1.8759629245100946
2019-12-23,SKG.L,UK,1.8849079140298344
2019-12-24,SKG.L,UK,1.8746846797576064
2019-12-27,SKG.L,UK,1.8951309677097883
2019-12-30,SKG.L,UK,1.8734069797546538
